Dossier;Guideline;PDF link;;Report: Toxicokinetics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
methylimidazoliumpropyl p-phenylenediamine HCl ;428;https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_231.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"permeability of 1-hexyl-1H-pyrazole-4,5- diamine hemisulfate through human intestinal epithelial caco-2 cell line layers. the permeability from the apical (A, pH 6.5) to the basolateral (B, pH 7.4) side was investigated at 37 °C in 24-well plates with orbital shaking for 4 hours. [ring 14C] 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate (batch no: cfq41662, radiochemical purity: 98.4 %)  was prepared at a concentration of 10 µg/ml in dulbecco’s phosphate buffered saline (dpbs). cells in transwells were allowed to acclimatise in an incubator for 30 minutes prior to the addition of 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate or the reference chemicals, mannitol, propranolol and ranitidine. trans-epithelial electrical resistance (TEER) was measured prior to and after the 4-hour incubation with test and reference chemicals. incubations were performed in triplicate. sampling time points were 60, 120, 180 and 240 minutes post-dose. analysis of the donor (apical) and receiver (basolateral) samples was by liquid scintillation counting, apart from ranitidine samples, which were analysed by hplc-ms/ms. the kp of 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate was 12.0 x 10-4 cm/minute. there was a slight decrease in the TEER values over the course of theincubation which may show a slight affect from the test substance; however, at the end of the study the TEER values were still above what is typically considered an acceptable TEER value (300 Ohms*cm2) and the decrease was not considered to have affected the permeability value measured in this study. the kp for the low permeable reference compound, ranitidine, was 0.3 x 10-4 cm/minute and was within the acceptable permeability range for this compound (0.12 - 1.2 x 10-4 cm/minute). the mannitol kp was 1.1 x 10-4 cm/minute and was an acceptable rate for this compound (<1.5 x 10-4 cm/minute), indicating that the caco-2 monolayer was intact with functioning tight junctions. the kp for the highly permeable reference compound, propranolol was 14.4 x 10-4 cm/minute and was within the acceptable permeability range for this compound (12.0 –27.0 x 10-4 cm/minute). the permeability constant (kp) obtained for 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate indicates that it is considered to be moderately to highly absorbed in the human intestine. ref. 28. sccs comment: the study was not performed under glp conditions. there is no official test guideline for this assay. only one cell batch was used and 3 replicate incubations were done on the same cell batch; usually, at least 3 different cell batches are used. the generated data are considered to provide an estimation of gastrointestinal absorption of 1-hexyl 4,5-diamine pyrazole sulfate after oral administration. the substance is expected to be highly absorbed after oral administration. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"metabolism of 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate (batch: rd-cru-096-07/142-01 (non-radiolabelled); purity: 99.1 area% (non-radiolabelled), 99% (radio-hplc))  was tested following a 3- and 24-hour incubation with cryopreserved plated human hepatocytes. 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate was tested at final concentrations of 1.276, 12.76 and 127.6 μg/mL (7, 70, and 700 μM, respectively). the 7 μM solution was prepared using only radiolabelled test substance (100% radiolabelled), while the 70 and 700 μM solutions were prepared using both radiolabelled and non-radiolabelled test substance (28.6 and 2.86% radiolabelled, respectively). hepatocytes were seeded at a concentration of 350,000 cells/well (700,000 cells/ml). 7-ethoxycoumarin (1000 μM) was incubated with cells for 3 and 24 hours as a positive control to show metabolic activity (production of 7-hydroxycoumarin) in the plated hepatocytes over the entire incubation period. plated human hepatocytes were metabolically active over 24 hours in culture, as determined by the formation of 7-hydroxycoumarin at both 3 and 24 hours, which was comparable to historical data. two metabolites of 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate were detected, namely n-acetyl-1-hexyl-1H-pyrazole-4,5-diamine and n-acetyl-1-hexyl-1H-pyrazole-4,5-diamine glucuronide. no parent compound was found at the 70 μM incubation after 24 hours. n-acetyl-1-hexyl-1H-pyrazole-4,5-diamine was observed in incubations with hepatocytes, at both 3 and 24 hours, and at all test concentrations. increasing the dose level of the test article from 7 to 70 to 700 μM resulted in an increase in the amount of the metabolite produced; however, the increase was not proportional to the increase in test article dosed. glucuronide was only observed in the 70 μM incubation, but was below the limit of quantification. two metabolites, n-acetyl-1-hexyl-1H-pyrazole-4,5-diamine and n-acetyl-1-hexyl-1H-pyrazole-4,5-diamine glucuronide were detected in human hepatocytes. of these, only N-acetyl-1-hexyl-1H-pyrazole-4,5-diamine was produced in quantifiable amounts. ref. 31. sccs comment: the study was not performed under glp conditions. there is no official test guideline for this assay. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"the metabolism of 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate (batch: rd-cru-096-07/142-01 (non-radiolabelled); purity: 99.1 area% (non-radiolabelled),99% (radio-hplc) following incubation with  plated human keratinocytes (HaCaT cell line). cells were seeded at 500,000 cells/well and allowed to grow for 24 hours prior to dosing with the test article. incubations were performed in triplicate with 2.0 ml of the dosing solution for 3 or 24 hours. dosing solutions were prepared at final test article concentrations of 1.276, 12.76 and 36.45 μg/ml (7, 70 and 200 μM, respectively). samples were analysed for metabolic loss and formation of potential metabolites using an hplc-uv-rad/QToF-mass spectrometry for quantification and structure elucidation. p-aminobenzoic acid (PABA) was used as a positive control for N-acetyltransferase-1 (NAT1) enzyme by monitoring the formation of its metabolite, 4-acetamidobenzoic acid, for 3 and 24 hours. 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate or PABA did not affect the growth or viability of the cells during the course of the study. one metabolite, N-acetyl-1-hexyl-1H-pyrazole-4,5-diamine, was found in the incubate samples at all three dose levels at 3 and 24 hours. increasing the dose level of the test article from 7 to 70 to 200 μM resulted in an increase in the amount of the metabolite produced at the 3 hour time point; however, the increase was not proportional to the increase in test article dosed. at the 24-hour time point, there was an increase in the amount of metabolite produced when the test article was increased from 7 to 70 μM; however, less metabolite was produced at the 200 μM test article dose level that at the 70 μM dose level. the increase was not proportional to the increase in test article dosed. no parent compound was found at the 70 μM incubation after 24 hours. PABA positive control samples showed a production of the known metabolite, 4-acetamidobenzoic acid. results indicated that the cells were metabolically active for the duration of the study. 1-hexyl-1H-pyrazole-4,5-diamine hemisulfate did not affect the growth of HaCaT cells up to a dose of up to 200 μM. one metabolite, N-acetyl-1-hexyl-1H-pyrazole-4,5-diamine was observed after incubating with HaCaT cells for 3 and 24 hours. ref. 32. sccs comment: the study was not performed under glp conditions. there is no official test guideline for this assay. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"biovailability across intestinal barrier in tc-7 (human intestinal epithelial) cells, guideline: / cells: human intestinal epithelial cell line tc-7, test substance: hydroxyethyl-3,4-methylenedioxyaniline HCl, batch: 9/93 fass 195, purity: 99.7 % (hplc at 254 nm), test concentration: 50 µM in hbss buffer containing 1 % dmso, incubation time: 120 min, number of experiments: two independent experiments, glp: not in compliance, but QAU-checked. the bioavailability of hydroxyethyl-3,4-methylenedioxyaniline HCl across the intestinal barrier was investigated in human intestinal epithelial (TC-7) cells in vitro. the permeability from the apical (A, pH 6.5) to the basolateral (B, pH 7.4) side was investigated at 37°C in 24-well transwell plates with shaking for a 120 min contact time. analysis of the donor (apical) and receiver (basolateral) samples was done by means of hplc-ms/ms and the apparent permeability coefficient (Papp) was calculated for two independent experiments. 14C-mannitol (about 4 µM) was used to demonstrate the integrity of the cell monolayer. only monolayer revealing a permeability of < 2.5 x 10-6 cm/sec were used. propranolol, vinblastine and ranitidine were analysed concurrently to demonstrate the validity of the test system. according to the laboratory’s classification system, a low permeability is considered for test items revealing a Papp < 2 x 10-6 cm/sec. a Papp of 2 - 20 x 10-6 cm/sec and a Papp ≥ 20 x 10- 6 cm/sec classify a substance to have a moderate and a high permeability, respectively. as recommended by FDA, ranitidine (50 % absorption in humans) was used as the low permeability reference compound and propanolol (90 % absorption in humans) was used as the high permeability reference compound. results: the total recovery for the reference substances and hydroxyethyl-3,4- methylenedioxyaniline HCl ranged from 64 to 88 %. the figures obtained for the reference substances propranolol (Papp = 34.2 x 10-6 cm/sec), a high permeability reference compound with about 90 % absorption in humans, and ranitidine (Papp = 0.3 x 10-6 cm/sec; revealing an absorption of about 50 % in humans) were well within the acceptance range of 20 - 45 x 10-6 cm/sec and 0.2 - 2 x 10-6 cm/sec, respectively, and demonstrated the validity of the assay. hydroxyethyl-3,4-methylenedioxyaniline HCl revealed a Papp of 83.1 x 10-6 cm/sec and was classified to be of high permeability. conclusion: with hydroxyethyl-3,4-methylenedioxyaniline HCl a mean permeability in human intestinal epithelial (TC-7) cells of 83.1 x 10-6 cm/sec was obtained, which classifies the test item to be of high permeability. as the absorption across the intestinal epithelial is considered to be the limiting factor for the uptake through the gastro-intestinal tract, the high permeability observed in this assay indicates very good absorption of hydroxyethyl-3,4- methylenedioxyaniline HCl after oral administration. this result is in accordance with the data obtained in the in vivo kinetic study in rats. ref: 32";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"in vivo, a single dose of hc yellow n° 7 (batch: 0509831, purity: 97.3%) in 0.5% methylcellulose  (140 mg/kg bw, dose volume: 10 ml/kg bw; oral, gavage) was administrated once to 24 male and 24 female mice (strain: of1). blood samples were collected at 0.25, 0.5, 1, 2, 4, 8, 24, and 48 hours post-gavage. plasma was analysed for test item levels by a validated hplc/uv method. no deaths and no clinical signs. two hours after dosing, all animals had orange-coloured urine, suggesting renal elimination of the absorbed test item. the study showed that mice were systematically exposed to hc yellow n° 7 until 24 or 8 hours post-dosing for males and females respectively. test substance was rapidly absorbed: plasma Cmax (23.1 and 27.5 µg/mL for males and females respectively) was reached after 0.25 h; however for males, a second Cmax (24.8 µg/mL) was noted at 1 hour post-gavage. total exposure was 95.72 µg/mL*h for males and 65.46 µg/mL*h for females; t1/2 was 7.85h for males and 5.54h for females. no major gender differences in the pharmacokinetic profile and parameters. this study showed good bioavailability of hc yellow n° 7 following oral administration to mice. ref.: 13 ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"species/strain: rats, male, female, sprague-dawley, SPF-quality. test substance: 14C-labelled test substance incorporated in a hair dye formulation (A, D) and in an aqueous solution (B, C, E). batch: 2(WSI-111). purity: 99%. study groups: A: 0.5 h dermal exposure (formulation), sacrifice after 72 h B: 0.5 h dermal exposure (solution), sacrifice after 72 h C: 72 h oral exposure (solution) D: 0.5 h dermal exposure (formulation), sacrifice after 24 h E: 24 h oral exposure (solution). dose level: A 0.66 mg/cm² of the test substance (56.9 mg/cm² of formulation) B 0.56 mg/cm² of the test substance (33.6 mg/cm² of solution) D 0.65 mg/cm² of the test substance (56.6 mg/cm² of formulation) C 26.3 mg/kg bw E 26.9 mg/kg bw. exposure time: 30 min dermal exposure and 24 h or 72 h follow up. GLP: not in compliance. 5 male and 5 female sprague-dawley rats (Him: OFA, SPF) were used in each of the 5 experiments. the bodyweights were approximately 200 g. the 14C-labelled test substance was integrated in a hair dyeing formulation (0.18% 14C-""WSI-111"", 0.98% ""WSI-111"", 1% p-Phenylenediamine hydrochloride, 97.94% basic formulation) or used as a solution in water (B: 16.7 mg/ml, C and E: 5 mg/ml). the stability of the test substance (in solution and in formulation) was checked and considered satisfactory. the hair dyeing formulation was mixed with oxigenta lotion (containing 6% hydrogen peroxide) before application. the test substance was applied to the clipped dorsal skin of rats (3 cm x 3 cm) for 30 min and then washed off. the concentration on skin was 0.58% (formulation) and 0.5% (solution). radioactivity of rinsings, application site, urine, faeces, blood, organs and carcass was estimated by liquid scintillation counting. groups C and E received the test solution (about 26 mg/kg bw) orally by stomach tube. group C was sacrificed after 72 h and urine, faeces, organs, and carcass without gastrointestinal tract were examined for radioactivity. group E was killed after 24 h and radioactivity was determined in the blood. results dermal application: under the experimental conditions, total recoveries of the test substance of 97.7% (formulation) and 99.3% (aqueous solution) were obtained. the majority of the applied 14Clabelled test substance was removed from the skin with the washing procedure (95.5% for the formulation and 96.1% for the aqueous solution). the amount of 14C penetrated was calculated by adding the amounts eliminated from the body (i.e. urine 0-72 h plus faeces 0- 72 h) and the amounts of 14C still being present in the carcass. when the formulation was used (group A), the application site contained a mean 14Cactivity of 2.1% of the dosed 14C and 3% when the test substance solution was applied. in the animals of group D, the blood level of radioactivity was highest at 35 min p.a. and declined with a half-life of approximately 50 min. in groups A and B, the observed detection limit ranged from ca. 0.0005% dose/g for thyroids to 0.00002% dose/g for large organs (i.e., ca. 0.03-0.001 μg equivalents of the test substance/g). mean radioactivity concentrations in blood and the 14 analysed organs were all below or at the detection limit in groups A and B at 72 h after dosing. the radioactivity was excreted mainly via urine (82 - 89% of eliminated 14C) and to a lesser extent via faeces (11 - 18% of eliminated 14C). the excretion was fast: A mean of 99% of the totally eliminated 14C was excreted within the first 24 h in groups A and B. relatively highest concentrations of radioactivity were determined in group A in thyroids, adrenals and femur and in group B in thyroids, carcass and skin. the mean percutaneous penetration of the test substance was 0.078% of the administered 14C for the formulation (0.515 μg/cm²) and 0.128% (0.838 μg/cm²) for the aqueous solution. results oral dosing: after application of 26.3 mg test substance/kg bw, 83.7% were recovered in urine and 0.068% in the carcass at 72 h p.a. (group C). the radioactivity was excreted mainly via urine (88% of eliminated 14C) and to a lesser extent via faeces (12% of eliminated 14C). the excretion was fast: 99% of the total eliminated radioactivity was excreted within the first 24 h. in group C, the detection limit ranged from approximately 0.002% dose/g for thyroids to 0.00006% dose/g for large organs (i.e., ca. 0.01 and 0.003 μg equivalents of test substance/g). as far as can be judged from the very low 14C concentrations, the distribution into the organs was not too different from that observed after dermal application. In the blood and in the 14 analysed organs, the 14C-concentrations were below or near the detection limit. at 72 h p.a., relatively highest concentrations of radioactivity were found in thyroids, skin and kidneys, lowest in testes, brain and muscle. in the animals of group E, the blood levels of radioactivity were highest at 35 min. p.a. and declined with an initial half-life of approximately 40 min. an oral absorption of at least 83.8% (i.e., 22 mg test substance/kg bw) was calculated. experiments carried out with radio-labelled test formulations in toxicokinetic investigations including cutaneous and oral (gavage) application showed a low dermal penetration rate – between 0.08 and 0.13% of the applied radioactivity – compared with an absorption rate of about 84% after oral application; in both cases, more than 99% of the radioactivity was excreted during the first 24 hours after application, about 88% via urine. ref.: 15 (submission I)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;taken from SCCP/1172/08. in vitro. cells: human intestinal epithelial cell line TC-7. test substance: 2-amino-hydroxyethylamino-anisole sulfate. batch: 57. purity: 99.6 area% (HPLC, 254 nm). test concentration: 50 µM in HBSS buffer containing 1 % DMSO. incubation time: 60 min. ref. compounds: propranolol, ranitidine and vinblastine. number of runs: two independent experiments. GLP: not in compliance, but QAU checked. the bioavailability of 2-amino-hydroxyethylamino-anisole sulfate across the intestinal barrier was investigated in human intestinal epithelial (TC-7) cells. the permeability from the apical (A, pH 6.5) to the basolateral (B, pH 7.4) side was investigated at 37°C in 96-well transwell plates with shaking for a 60 min contact time. analysis of the donor (apical) and receiver (basolateral) samples was done by means of HLPC-MS/MS and the apparent permeability coefficient (Papp) was calculated for two independent experiments. 14C-mannitol (about 4µM) was used to demonstrate the integrity of the cell monolayer. only monolayers revealing a permeability of < 2.5 x 10-6 cm/sec were used. propranolol, ranitidine and vinblastine were analysed concurrently to demonstrate the validity of the test system. according to the laboratory’s classification system, a low permeability is considered for test items revealing a Papp < 2 x 10-6 cm/sec. a Papp of 2 - 20 x 10-6 cm/sec and a Papp ≥ 20 x 10- 6 cm/sec classify a substance to have a moderate and a high permeability, respectively. ranitidine, which has a 50 % absorption in humans, was used as low permeability reference compound, as recommended by FDA. propranolol (Papp = 25.9 x 10-6 cm/sec) is a high permeability reference compound with 90 % absorption in humans. propranolol and ranitidine (Papp = 0.2 x 10-6 cm/sec) were well within the acceptance range for compounds of 20 – 45 x 10-6 cm/sec and 0.2 – 2 x 10-6 cm/sec, respectively and demonstrated the validity of the assay. 2-amino-hydroxyethylamino-anisole sulfate showed a Papp of 73.3 x 10-6 cm/sec. this was classified as high permeability, indicating a nearly 100% absorption from the gastrointestinal tract. ref.: 34. the study was not performed under GLP conditions, but a statement of the quality assurance unit of the test facility is included. there is no official guideline for this assay. however, the study was performed according to ECVAM recommendations. the generated data is considered to provide an estimation of the bioavailability of 2-aminohydroxyethylamino-anisole sulfate after oral administration.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
